# file...... GLM_Files/OutPut_of_glm/HVACs/Home_6_HVAC_V__1_randomseed_1_2021_1.csv
# date...... Wed Jun 28 17:17:19 2023
# user...... rahman
# host...... (null)
# target.... house 165
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,hvac_load,energy,heating_setpoint,cooling_setpoint,mass_temperature, air_temperature,outdoor_temperature,system_mode,thermostat_deadband,aux_heat_deadband,floor_area,number_of_doors,number_of_stories,window_wall_ratio, heating_COP, cooling_COP,aux_heat_temperature_lockout
2021-05-15 15:30:00 PDT,+0,+31.4441+0i,+72,+79,+76.1443,+76.3445,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:31:00 PDT,+0,+31.4441+0i,+72,+79,+76.1637,+76.3632,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:32:00 PDT,+0,+31.4441+0i,+72,+79,+76.1831,+76.3818,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:33:00 PDT,+0,+31.4441+0i,+72,+79,+76.2024,+76.4004,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:34:00 PDT,+0,+31.4441+0i,+72,+79,+76.2217,+76.4189,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:35:00 PDT,+0,+31.4441+0i,+72,+79,+76.241,+76.4374,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:36:00 PDT,+0,+31.4441+0i,+72,+79,+76.2603,+76.4559,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:37:00 PDT,+0,+31.4441+0i,+72,+79,+76.2795,+76.4743,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:38:00 PDT,+0,+31.4441+0i,+72,+79,+76.2987,+76.4927,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:39:00 PDT,+0,+31.4441+0i,+72,+79,+76.3179,+76.5111,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:40:00 PDT,+0,+31.4441+0i,+72,+79,+76.337,+76.5295,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:41:00 PDT,+0,+31.4441+0i,+72,+79,+76.3561,+76.5478,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:42:00 PDT,+0,+31.4441+0i,+72,+79,+76.3752,+76.5661,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:43:00 PDT,+0,+31.4441+0i,+72,+79,+76.3942,+76.5844,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:44:00 PDT,+0,+31.4441+0i,+72,+79,+76.4132,+76.6027,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:45:00 PDT,+0,+31.4441+0i,+72,+79,+76.4322,+76.6209,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:46:00 PDT,+0,+31.4441+0i,+72,+79,+76.4512,+76.6392,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:47:00 PDT,+0,+31.4441+0i,+72,+79,+76.4701,+76.6574,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:48:00 PDT,+0,+31.4441+0i,+72,+79,+76.489,+76.6755,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:49:00 PDT,+0,+31.4441+0i,+72,+79,+76.5079,+76.6937,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:50:00 PDT,+0,+31.4441+0i,+72,+79,+76.5267,+76.7118,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:51:00 PDT,+0,+31.4441+0i,+72,+79,+76.5456,+76.7299,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:52:00 PDT,+0,+31.4441+0i,+72,+79,+76.5644,+76.7479,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:53:00 PDT,+0,+31.4441+0i,+72,+79,+76.5831,+76.7659,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:54:00 PDT,+0,+31.4441+0i,+72,+79,+76.6018,+76.7839,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:55:00 PDT,+0,+31.4441+0i,+72,+79,+76.6205,+76.8018,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:56:00 PDT,+0,+31.4441+0i,+72,+79,+76.6392,+76.8198,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:57:00 PDT,+0,+31.4441+0i,+72,+79,+76.6578,+76.8376,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:58:00 PDT,+0,+31.4441+0i,+72,+79,+76.6764,+76.8555,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 15:59:00 PDT,+0,+31.4441+0i,+72,+79,+76.695,+76.8733,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:00:00 PDT,+0,+31.4441+0i,+72,+79,+76.7136,+76.8911,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:01:00 PDT,+0,+31.4441+0i,+72,+79,+76.7315,+76.8924,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:02:00 PDT,+0,+31.4441+0i,+72,+79,+76.7488,+76.8961,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:03:00 PDT,+0,+31.4441+0i,+72,+79,+76.7657,+76.9018,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:04:00 PDT,+0,+31.4441+0i,+72,+79,+76.7821,+76.9091,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:05:00 PDT,+0,+31.4441+0i,+72,+79,+76.7982,+76.9177,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:06:00 PDT,+0,+31.4441+0i,+72,+79,+76.814,+76.9274,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:07:00 PDT,+0,+31.4441+0i,+72,+79,+76.8296,+76.9379,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:08:00 PDT,+0,+31.4441+0i,+72,+79,+76.845,+76.949,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:09:00 PDT,+0,+31.4441+0i,+72,+79,+76.8602,+76.9607,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:10:00 PDT,+0,+31.4441+0i,+72,+79,+76.8753,+76.9728,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:11:00 PDT,+0,+31.4441+0i,+72,+79,+76.8903,+76.9853,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:12:00 PDT,+0,+31.4441+0i,+72,+79,+76.9052,+76.998,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:13:00 PDT,+0,+31.4441+0i,+72,+79,+76.9201,+77.011,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:14:00 PDT,+0,+31.4441+0i,+72,+79,+76.9348,+77.0241,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:15:00 PDT,+0,+31.4441+0i,+72,+79,+76.9495,+77.0373,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:16:00 PDT,+0,+31.4441+0i,+72,+79,+76.9641,+77.0507,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:17:00 PDT,+0,+31.4441+0i,+72,+79,+76.9787,+77.0642,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:18:00 PDT,+0,+31.4441+0i,+72,+79,+76.9932,+77.0777,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:19:00 PDT,+0,+31.4441+0i,+72,+79,+77.0077,+77.0912,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:20:00 PDT,+0,+31.4441+0i,+72,+79,+77.0222,+77.1048,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:21:00 PDT,+0,+31.4441+0i,+72,+79,+77.0366,+77.1184,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:22:00 PDT,+0,+31.4441+0i,+72,+79,+77.051,+77.132,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:23:00 PDT,+0,+31.4441+0i,+72,+79,+77.0654,+77.1456,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:24:00 PDT,+0,+31.4441+0i,+72,+79,+77.0797,+77.1593,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:25:00 PDT,+0,+31.4441+0i,+72,+79,+77.094,+77.1729,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:26:00 PDT,+0,+31.4441+0i,+72,+79,+77.1083,+77.1865,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:27:00 PDT,+0,+31.4441+0i,+72,+79,+77.1225,+77.2001,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:28:00 PDT,+0,+31.4441+0i,+72,+79,+77.1368,+77.2137,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:29:00 PDT,+0,+31.4441+0i,+72,+79,+77.151,+77.2273,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:30:00 PDT,+0,+31.4441+0i,+72,+79,+77.1651,+77.2408,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:31:00 PDT,+0,+31.4441+0i,+72,+79,+77.1793,+77.2544,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:32:00 PDT,+0,+31.4441+0i,+72,+79,+77.1934,+77.2679,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:33:00 PDT,+0,+31.4441+0i,+72,+79,+77.2075,+77.2814,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:34:00 PDT,+0,+31.4441+0i,+72,+79,+77.2216,+77.2949,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:35:00 PDT,+0,+31.4441+0i,+72,+79,+77.2356,+77.3083,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:36:00 PDT,+0,+31.4441+0i,+72,+79,+77.2496,+77.3218,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:37:00 PDT,+0,+31.4441+0i,+72,+79,+77.2636,+77.3352,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:38:00 PDT,+0,+31.4441+0i,+72,+79,+77.2776,+77.3486,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:39:00 PDT,+0,+31.4441+0i,+72,+79,+77.2916,+77.362,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:40:00 PDT,+0,+31.4441+0i,+72,+79,+77.3055,+77.3753,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:41:00 PDT,+0,+31.4441+0i,+72,+79,+77.3194,+77.3887,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:42:00 PDT,+0,+31.4441+0i,+72,+79,+77.3333,+77.402,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:43:00 PDT,+0,+31.4441+0i,+72,+79,+77.3471,+77.4153,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:44:00 PDT,+0,+31.4441+0i,+72,+79,+77.361,+77.4285,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:45:00 PDT,+0,+31.4441+0i,+72,+79,+77.3748,+77.4418,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:46:00 PDT,+0,+31.4441+0i,+72,+79,+77.3886,+77.455,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:47:00 PDT,+0,+31.4441+0i,+72,+79,+77.4024,+77.4682,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:48:00 PDT,+0,+31.4441+0i,+72,+79,+77.4161,+77.4814,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:49:00 PDT,+0,+31.4441+0i,+72,+79,+77.4298,+77.4945,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:50:00 PDT,+0,+31.4441+0i,+72,+79,+77.4435,+77.5077,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:51:00 PDT,+0,+31.4441+0i,+72,+79,+77.4572,+77.5208,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:52:00 PDT,+0,+31.4441+0i,+72,+79,+77.4708,+77.5339,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:53:00 PDT,+0,+31.4441+0i,+72,+79,+77.4845,+77.547,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:54:00 PDT,+0,+31.4441+0i,+72,+79,+77.4981,+77.56,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:55:00 PDT,+0,+31.4441+0i,+72,+79,+77.5116,+77.573,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:56:00 PDT,+0,+31.4441+0i,+72,+79,+77.5252,+77.586,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:57:00 PDT,+0,+31.4441+0i,+72,+79,+77.5387,+77.599,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:58:00 PDT,+0,+31.4441+0i,+72,+79,+77.5523,+77.612,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 16:59:00 PDT,+0,+31.4441+0i,+72,+79,+77.5657,+77.6249,+75.022,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:00:00 PDT,+0,+31.4441+0i,+72,+79,+77.5792,+77.6378,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:01:00 PDT,+0,+31.4441+0i,+72,+79,+77.5948,+77.6809,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:02:00 PDT,+0,+31.4441+0i,+72,+79,+77.6114,+77.7195,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:03:00 PDT,+0,+31.4441+0i,+72,+79,+77.6289,+77.7545,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:04:00 PDT,+0,+31.4441+0i,+72,+79,+77.6469,+77.7867,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:05:00 PDT,+0,+31.4441+0i,+72,+79,+77.6655,+77.8166,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:06:00 PDT,+0,+31.4441+0i,+72,+79,+77.6844,+77.8445,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:07:00 PDT,+0,+31.4441+0i,+72,+79,+77.7037,+77.8709,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:08:00 PDT,+0,+31.4441+0i,+72,+79,+77.7233,+77.896,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:09:00 PDT,+0,+31.4441+0i,+72,+79,+77.7431,+77.9201,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:10:00 PDT,+0,+31.4441+0i,+72,+79,+77.763,+77.9434,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:11:00 PDT,+0,+31.4441+0i,+72,+79,+77.783,+77.966,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:12:00 PDT,+0,+31.4441+0i,+72,+79,+77.8031,+77.9881,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:13:00 PDT,+0,+31.4441+0i,+72,+79,+77.8233,+78.0096,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:14:00 PDT,+0,+31.4441+0i,+72,+79,+77.8435,+78.0308,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:15:00 PDT,+0,+31.4441+0i,+72,+79,+77.8638,+78.0517,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:16:00 PDT,+0,+31.4441+0i,+72,+79,+77.8841,+78.0724,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:17:00 PDT,+0,+31.4441+0i,+72,+79,+77.9044,+78.0928,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:18:00 PDT,+0,+31.4441+0i,+72,+79,+77.9247,+78.113,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:19:00 PDT,+0,+31.4441+0i,+72,+79,+77.9449,+78.1331,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:20:00 PDT,+0,+31.4441+0i,+72,+79,+77.9652,+78.1531,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:21:00 PDT,+0,+31.4441+0i,+72,+79,+77.9855,+78.1729,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:22:00 PDT,+0,+31.4441+0i,+72,+79,+78.0057,+78.1927,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:23:00 PDT,+0,+31.4441+0i,+72,+79,+78.026,+78.2123,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:24:00 PDT,+0,+31.4441+0i,+72,+79,+78.0462,+78.2319,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:25:00 PDT,+0,+31.4441+0i,+72,+79,+78.0663,+78.2515,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:26:00 PDT,+0,+31.4441+0i,+72,+79,+78.0865,+78.2709,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:27:00 PDT,+0,+31.4441+0i,+72,+79,+78.1066,+78.2904,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:28:00 PDT,+0,+31.4441+0i,+72,+79,+78.1267,+78.3097,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:29:00 PDT,+0,+31.4441+0i,+72,+79,+78.1467,+78.329,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:30:00 PDT,+0,+31.4441+0i,+72,+79,+78.1668,+78.3483,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:31:00 PDT,+0,+31.4441+0i,+72,+79,+78.1868,+78.3676,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:32:00 PDT,+0,+31.4441+0i,+72,+79,+78.2067,+78.3868,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:33:00 PDT,+0,+31.4441+0i,+72,+79,+78.2267,+78.4059,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:34:00 PDT,+0,+31.4441+0i,+72,+79,+78.2466,+78.425,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:35:00 PDT,+0,+31.4441+0i,+72,+79,+78.2665,+78.4441,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:36:00 PDT,+0,+31.4441+0i,+72,+79,+78.2863,+78.4632,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:37:00 PDT,+0,+31.4441+0i,+72,+79,+78.3061,+78.4822,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:38:00 PDT,+0,+31.4441+0i,+72,+79,+78.3259,+78.5012,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:39:00 PDT,+0,+31.4441+0i,+72,+79,+78.3456,+78.5201,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:40:00 PDT,+0,+31.4441+0i,+72,+79,+78.3653,+78.5391,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:41:00 PDT,+0,+31.4441+0i,+72,+79,+78.385,+78.5579,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:42:00 PDT,+0,+31.4441+0i,+72,+79,+78.4047,+78.5768,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:43:00 PDT,+0,+31.4441+0i,+72,+79,+78.4243,+78.5956,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:44:00 PDT,+0,+31.4441+0i,+72,+79,+78.4439,+78.6144,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:45:00 PDT,+0,+31.4441+0i,+72,+79,+78.4634,+78.6332,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:46:00 PDT,+0,+31.4441+0i,+72,+79,+78.4829,+78.6519,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:47:00 PDT,+0,+31.4441+0i,+72,+79,+78.5024,+78.6706,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:48:00 PDT,+0,+31.4441+0i,+72,+79,+78.5219,+78.6893,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:49:00 PDT,+0,+31.4441+0i,+72,+79,+78.5413,+78.7079,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:50:00 PDT,+0,+31.4441+0i,+72,+79,+78.5607,+78.7265,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:51:00 PDT,+0,+31.4441+0i,+72,+79,+78.5801,+78.7451,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:52:00 PDT,+0,+31.4441+0i,+72,+79,+78.5994,+78.7636,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:53:00 PDT,+0,+31.4441+0i,+72,+79,+78.6187,+78.7822,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:54:00 PDT,+0,+31.4441+0i,+72,+79,+78.6379,+78.8006,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:55:00 PDT,+0,+31.4441+0i,+72,+79,+78.6572,+78.8191,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:56:00 PDT,+0,+31.4441+0i,+72,+79,+78.6764,+78.8375,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:57:00 PDT,+0,+31.4441+0i,+72,+79,+78.6955,+78.8559,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:58:00 PDT,+0,+31.4441+0i,+72,+79,+78.7147,+78.8743,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 17:59:00 PDT,+0,+31.4441+0i,+72,+79,+78.7338,+78.8926,+78.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:00:00 PDT,+0,+31.4441+0i,+72,+79,+78.7529,+78.9109,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:01:00 PDT,+0,+31.4441+0i,+72,+79,+78.7717,+78.9206,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:02:00 PDT,+0,+31.4441+0i,+72,+79,+78.7902,+78.9316,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:03:00 PDT,+0,+31.4441+0i,+72,+79,+78.8085,+78.9437,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:04:00 PDT,+0,+31.4441+0i,+72,+79,+78.8265,+78.9565,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-15 18:05:00 PDT,+0,+31.4441+0i,+72,+79,+78.8443,+78.97,+77.002,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
